id,name,depth,is_leaf,products,full_path,measured_need,measured_n,share_net_content,share_pack_count,share_colour,share_flavour,share_material,share_garment_size,share_scent,share_model_code,inferred_verdict,inferred_node,inferred_n,inferred_attrs,inferred_flagged_ancestor,inferred_tier
1019,PITA GROSS GRAIN,4,true,24,"Hobi, Ibadah, dan Olahraga > MENJAHIT > PITA > PITA GROSS GRAIN",colour,1,0.0,0.0,0.417,0.0,0.0,0.0,0.083,0.0,UNMAPPED,,0,,,
1082,GAMING PAD (STICK UNTUK MAIN GAME),4,true,24,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > GAMING PAD (STICK UNTUK MAIN GAME),colour,1,0.0,0.0,0.208,0.0,0.042,0.0,0.0,0.167,UNMAPPED,,0,,,
1392,OBAT MINUM UNTUK DEMAM,5,true,24,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > OBAT MINUM > OBAT MINUM UNTUK DEMAM,flavour|net_content|pack_count,3,0.625,0.292,0.083,0.208,0.0,0.0,0.0,0.042,UNMAPPED,,0,,,
1564,KASUR,6,true,24,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERLENGKAPAN RUMAH TANGGA > PERLENGKAPAN KAMAR & KAMAR MANDI > KASUR,,0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,EXACT,Furnitur > Tempat Tidur & Aksesori > Kasur,7,Ukuran alas tidur | Jenis sistem koil | Warna | Kekerasan | Fitur kasur | Jenis lapisan atas kasur | Pola,True,exact-raw
1598,SARUNG TANGAN KARET,7,true,24,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN > SARUNG TANGAN KARET,colour,1,0.0,0.0,0.417,0.0,0.0,0.042,0.0,0.125,AMBIGUOUS,,0,,,fuzzy-raw
1629,CETAKAN ES BATU,7,true,24,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > CETAKAN ES BATU,colour,1,0.0,0.0,0.208,0.042,0.125,0.0,0.042,0.167,FUZZY,Rumah & Taman > Dapur & Ruang Makan > Aksesori Peralatan Dapur > Aksesori Pemecah & Penyerut Es > Cetakan Es,6,Petunjuk pembersihan | Warna | Jenis tutup | Bahan | Pola | Bentuk,False,fuzzy-raw
1751,MANGKUK PORSELEN,8,true,24,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > MANGKUK > MANGKUK PORSELEN,colour|model_code,2,0.0,0.0,0.75,0.0,0.167,0.0,0.0,0.792,UNMAPPED,,0,,,
23,Perawatan Diri & Rumah Tangga,1,false,23,Perawatan Diri & Rumah Tangga,model_code|net_content,2,0.217,0.043,0.174,0.0,0.0,0.0,0.043,0.391,UNMAPPED,,0,,,
81,KRIMER,3,true,23,"Makanan dan Minuman > COKLAT, KOPI & TEH > KRIMER",colour|net_content,2,1.0,0.043,0.522,0.13,0.0,0.0,0.0,0.043,UNMAPPED,,0,,,
468,EYESHADOW,3,true,23,Kosmetik dan Alat Kecantikan > MAKE UP MATA > EYESHADOW,net_content,1,0.739,0.087,0.0,0.0,0.0,0.0,0.087,0.0,UNMAPPED,,0,,,
516,MINUMAN LAINNYA,4,true,23,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > MINUMAN LAINNYA,flavour|net_content|pack_count,3,1.0,0.87,0.174,0.391,0.043,0.0,0.0,0.0,EXACT,"Makanan, Minuman & Tembakau > Minuman",7,Batasan usia | Informasi alergen | Preferensi diet | Suplemen makanan | Rasa | Bahan-bahan | Sertifikasi organik,True,exact-raw
643,SAOS  PEDAS & SAMBAL,4,false,23,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL,flavour|net_content,2,1.0,0.043,0.174,0.304,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
670,JERUK,4,true,23,Makanan dan Minuman > FRESH > BUAH > JERUK,,0,0.087,0.0,0.087,0.0,0.0,0.0,0.087,0.087,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Buah Sitrus > Jeruk",6,Informasi alergen | Preferensi diet | Bentuk produk makanan | Gaya potongan buah | Isi biji | Persyaratan penyimpanan,False,exact-raw
1095,KABEL CONVERTER,4,true,23,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > SUKU CADANG KOMPUTER > KABEL CONVERTER,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,UNMAPPED,,0,,,
1125,ALAT STAPLER,4,true,23,Alat dan Buku Tulis > PERALATAN UMUM > STAPLER & REFILL > ALAT STAPLER,model_code,1,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.783,UNMAPPED,,0,,,
1157,SARUNG KAKI BAYI,4,true,23,Fashion > FASHION ANAK & BAYI > PAKAIAN BAYI > SARUNG KAKI BAYI,model_code,1,0.0,0.174,0.0,0.0,0.043,0.043,0.0,0.217,UNMAPPED,,0,,,
1354,SABUN ANAK & BAYI BATANG,5,true,23,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI > SABUN ANAK & BAYI > SABUN ANAK & BAYI BATANG,net_content,1,1.0,0.087,0.0,0.0,0.0,0.0,0.174,0.0,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Batang,18,Kelompok usia | Kandungan Alkohol/Pelarut | Area tubuh | Warna | Bahan penyusun | Jenis agen eksfoliasi | Keharuman | Bahan-bahan | Bahan | Jenis kemasan | Pola | Sertifikasi & standar produk | Bentuk produk | Aroma | Bentuk | Efek perawatan kulit | Metode pembuatan sabun | Cocok untuk jenis kulit,False,exact-stripped
1531,EMBER,6,false,23,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > EMBER,colour|net_content,2,0.261,0.0,0.348,0.0,0.0,0.0,0.0,0.174,EXACT,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Ember,9,Fitur ember | Warna | Bahan pegangan | Jenis pegangan | Bahan | Pola | Bentuk | Ruang yang cocok | Jenis penggunaan,False,exact-raw
1602,SIKAT LANTAI DENGAN GAGANG,7,true,23,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT LANTAI DENGAN GAGANG,model_code,1,0.0,0.0,0.13,0.043,0.043,0.0,0.0,0.348,UNMAPPED,,0,,,
1616,TEMPAT SABUN BATANG PLASTIK,7,true,23,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > TEMPAT SABUN BATANG > TEMPAT SABUN BATANG PLASTIK,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,UNMAPPED,,0,,,
1650,PLASTIK BENING CLING WRAP,7,true,23,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > PLASTIK BENING CLING WRAP,,0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1660,TIMBANGAN MAKANAN,7,true,23,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > TIMBANGAN MAKANAN,model_code|net_content,2,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.478,UNMAPPED,,0,,,
1712,KOMPOR GAS RUMAH,8,true,23,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT MASAK > KOMPOR GAS > KOMPOR GAS RUMAH,model_code,1,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.522,UNMAPPED,,0,,,
1756,GELAS / CUP MELAMIN,8,true,23,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > GELAS/CUP > GELAS / CUP MELAMIN,colour|model_code|net_content,3,0.565,0.0,0.391,0.13,0.0,0.0,0.0,0.609,UNMAPPED,,0,,,
108,DAGING AYAM SEGAR,3,true,22,Makanan dan Minuman > FRESH > DAGING AYAM SEGAR,,0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,UNMAPPED,,0,,,
200,TALI TAMBANG,3,true,22,Perbaikan Rumah > PERLENGKAPAN PERBAIKAN RUMAH > TALI TAMBANG,material,1,0.0,0.136,0.0,0.0,0.5,0.0,0.0,0.045,FUZZY,Peralatan Olahraga > Rekreasi Luar Ruang > Berkemah & Hiking > Aksesori Tenda > Tali Penahan & Tali Tambang,2,Warna | Pola,False,fuzzy-raw
239,ALAT SEMPROT TANAMAN,3,true,22,"Hobi, Ibadah, dan Olahraga > BERKEBUN > ALAT SEMPROT TANAMAN",colour,1,0.182,0.0,0.273,0.0,0.0,0.045,0.091,0.045,UNMAPPED,,0,,,
400,BAJU MUSLIM WANITA,3,false,22,Fashion > FASHION WANITA > BAJU MUSLIM WANITA,colour,1,0.0,0.0,0.227,0.091,0.0,0.182,0.0,0.045,UNMAPPED,,0,,,
480,CATUR,3,true,22,Mainan dan Alat Lainnya > MAINAN DENGAN PAPAN (BOARD GAME) > CATUR,material,1,0.0,0.136,0.0,0.0,0.455,0.182,0.0,0.045,UNMAPPED,,0,,,
634,MARGARIN,4,true,22,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > PRODUK SUSU > MARGARIN,colour|net_content,2,1.0,0.0,0.5,0.091,0.0,0.0,0.045,0.0,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Produk Susu > Mentega & Margarin > Margarin",5,Informasi alergen | Varian beta-kasein | Preferensi diet | Sumber lemak | Persyaratan penyimpanan,False,exact-raw
635,MENTEGA (BUTTER),4,true,22,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > PRODUK SUSU > MENTEGA (BUTTER),net_content,1,0.955,0.136,0.136,0.091,0.0,0.0,0.0,0.045,UNMAPPED,,0,,,
802,CREAM ANAK & BAYI,4,true,22,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI > CREAM ANAK & BAYI,net_content,1,1.0,0.0,0.0,0.0,0.0,0.0,0.045,0.045,UNMAPPED,,0,,,
810,HAIR LOTION ANAK & BAYI,4,true,22,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN RAMBUT ANAK & BAYI > HAIR LOTION ANAK & BAYI,net_content,1,1.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
850,BIB/SLABER BAYI,4,true,22,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN MAKAN ANAK & BAYI  > BIB/SLABER BAYI,colour|model_code,2,0.0,0.045,0.227,0.0,0.136,0.0,0.0,0.5,UNMAPPED,,0,,,
936,ESSENTIAL OIL,4,true,22,Perawatan Diri & Rumah Tangga > Perawatan Diri > WELLNESS & RELAXATION > ESSENTIAL OIL,colour|net_content|scent,3,1.0,0.0,0.364,0.136,0.0,0.0,0.727,0.0,UNMAPPED,,0,,,
962,KUNCI PAS,4,true,22,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > KUNCI > KUNCI PAS,pack_count,1,0.0,0.364,0.0,0.0,0.0,0.136,0.0,0.045,EXACT,Perkakas > Peralatan > Kunci Pas,3,Warna | Bahan perangkat keras | Pola,True,exact-raw
965,KUNCI SOCKET,4,true,22,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > KUNCI > KUNCI SOCKET,,0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.045,UNMAPPED,,0,,,
1062,POMPA BAN SEPEDA,4,true,22,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN SEPEDA > POMPA BAN SEPEDA",colour,1,0.0,0.0,0.455,0.0,0.045,0.0,0.0,0.0,AMBIGUOUS,,0,,,fuzzy-raw
1088,MOUSE MAT,4,true,22,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > MOUSE MAT,colour|model_code|pack_count,3,0.0,0.318,0.227,0.0,0.0,0.0,0.0,0.273,UNMAPPED,,0,,,
1117,AMPLOP SURAT,4,true,22,Alat dan Buku Tulis > PERALATAN UMUM > AMPLOP > AMPLOP SURAT,pack_count,1,0.136,0.318,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1266,TAS DUFFLE PRIA,4,true,22,Fashion > TAS & KOPER > TAS PRIA > TAS DUFFLE PRIA,model_code,1,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.273,UNMAPPED,,0,,,
1439,MEJA ,5,false,22,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERLENGKAPAN RUMAH TANGGA > MEJA ,colour|flavour,2,0.0,0.0,0.591,0.273,0.091,0.0,0.0,0.0,AMBIGUOUS,,0,,,exact-raw
1590,SABUT & SPONS DUA SISI UNTUK DAPUR,7,true,22,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS > SABUT & SPONS DUA SISI UNTUK DAPUR,pack_count,1,0.045,0.273,0.182,0.0,0.045,0.0,0.0,0.182,UNMAPPED,,0,,,
1593,SPON / BUSA SAJA,7,true,22,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS > SPON / BUSA SAJA,pack_count,1,0.0,0.318,0.045,0.0,0.091,0.0,0.0,0.136,UNMAPPED,,0,,,
1626,CENTONG,7,false,22,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > CENTONG,material,1,0.0,0.0,0.091,0.0,0.227,0.0,0.0,0.045,UNMAPPED,,0,,,
1630,COBEK/COWET/ULEKAN,7,true,22,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > COBEK/COWET/ULEKAN,material|model_code,2,0.0,0.045,0.0,0.0,0.455,0.0,0.0,0.682,UNMAPPED,,0,,,
1679,PIRING,7,false,22,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > PIRING,model_code,1,0.0,0.0,0.136,0.136,0.0,0.0,0.0,0.5,EXACT,Rumah & Taman > Dapur & Ruang Makan > Peralatan Makan > Peralatan Makan > Piring,7,Petunjuk pembersihan | Warna | Finis | Pola | Model piring | Bentuk | Bahan peralatan makan,False,exact-raw
1765,MUG STAINLESS STEEL,8,true,22,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > MUG > MUG STAINLESS STEEL,model_code|net_content,2,0.318,0.0,0.091,0.091,0.0,0.0,0.0,0.227,UNMAPPED,,0,,,
73,PERMAINAN KARTU,2,false,21,Mainan dan Alat Lainnya > PERMAINAN KARTU,model_code|pack_count,2,0.0,0.333,0.19,0.0,0.0,0.0,0.0,0.667,EXACT,Mainan & Permainan > Permainan > Permainan Kartu,6,Warna | Kondisi | Pola | Rekomendasi kelompok usia | Tema | Bahan mainan/permainan,True,exact-raw
83,TEH INSTAN,3,false,21,"Makanan dan Minuman > COKLAT, KOPI & TEH > TEH INSTAN",flavour|model_code|net_content|pack_count,4,0.952,0.286,0.143,0.381,0.0,0.0,0.095,0.238,UNMAPPED,,0,,,
110,IKAN & SEAFOOD SEGAR,3,false,21,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR,model_code|net_content,2,0.714,0.0,0.048,0.048,0.0,0.0,0.0,0.286,UNMAPPED,,0,,,
332,TOPI PESTA/TOPI ULANG TAHUN,3,true,21,Alat dan Buku Tulis > DEKORASI & KELENGKAPAN PESTA > TOPI PESTA/TOPI ULANG TAHUN,colour,1,0.0,0.095,0.286,0.0,0.0,0.0,0.095,0.0,UNMAPPED,,0,,,
401,BATIK WANITA,3,false,21,Fashion > FASHION WANITA > BATIK WANITA,,0,0.0,0.0,0.143,0.048,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
467,EYELINER,3,true,21,Kosmetik dan Alat Kecantikan > MAKE UP MATA > EYELINER,colour|net_content,2,0.762,0.0,0.619,0.0,0.0,0.0,0.0,0.048,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Makeup > Riasan Mata > Eyeliner,16,Kandungan Alkohol/Pelarut | Warna | Finis kosmetik | Tingkat cakupan | Jenis dispenser | Fitur daya tahan | Keharuman | Fitur riasan | Warna riasan | Bahan | Pola | Desain ujung pena/bulu | Sertifikasi & standar produk | Bentuk produk | Tingkat SPF | Cocok untuk jenis kulit,False,exact-raw
570,SANTAN,4,true,21,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > SANTAN,net_content,1,1.0,0.048,0.095,0.048,0.0,0.0,0.095,0.0,UNMAPPED,,0,,,
608,SAYUR DALAM KEMASAN,4,true,21,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > SAYUR DALAM KEMASAN,flavour|net_content,2,0.857,0.0,0.19,0.238,0.048,0.0,0.048,0.19,UNMAPPED,,0,,,
619,MIE TELOR KERING,4,true,21,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE KERING & PASTA > MIE TELOR KERING,flavour|net_content,2,0.905,0.0,0.19,0.333,0.0,0.0,0.0,0.048,UNMAPPED,,0,,,
982,WIPER MOBIL,4,true,21,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Mobil > SUKU CADANG MOBIL > WIPER MOBIL",,0,0.048,0.0,0.0,0.0,0.19,0.0,0.0,0.095,UNMAPPED,,0,,,
1168,ROMPI PRIA,4,true,21,Fashion > FASHION PRIA > BAJU LUARAN PRIA > ROMPI PRIA,,0,0.0,0.0,0.19,0.048,0.095,0.19,0.0,0.19,AMBIGUOUS,,0,,,exact-stripped
1226,SET BRA WANITA,4,true,21,Fashion > FASHION WANITA > PAKAIAN DALAM WANITA > SET BRA WANITA,model_code,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,UNMAPPED,,0,,,
1299,BRUSH SET,4,true,21,Kosmetik dan Alat Kecantikan > ALAT KECANTIKAN > KUAS & APLIKATOR MAKE UP > BRUSH SET,colour,1,0.048,0.0,0.619,0.0,0.0,0.048,0.048,0.095,UNMAPPED,,0,,,
1360,ANTI NYAMUK LOTION,5,true,21,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > ANTI NYAMUK > ANTI NYAMUK LOTION,flavour|net_content|pack_count|scent,4,0.952,0.286,0.0,0.286,0.143,0.0,0.524,0.0,UNMAPPED,,0,,,
1374,JAMU/OBAT HERBAL,5,true,21,Perawatan Diri & Rumah Tangga > Perawatan Diri > MULTIVITAMIN & SUPLEMEN > SUPLEMEN MAKANAN > JAMU/OBAT HERBAL,flavour|net_content|pack_count,3,0.762,0.333,0.048,0.333,0.048,0.0,0.0,0.048,UNMAPPED,,0,,,
1389,OBAT LUAR LAINNYA,5,true,21,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > PEREDA NYERI & OBAT LUAR > OBAT LUAR LAINNYA,net_content,1,0.333,0.143,0.143,0.0,0.0,0.0,0.095,0.0,UNMAPPED,,0,,,
1510,PEMBERSIH MULTIFUNGSI CAIR,6,true,21,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA > PEMBERSIH MULTIFUNGSI > PEMBERSIH MULTIFUNGSI CAIR,net_content|scent,2,1.0,0.0,0.143,0.143,0.048,0.048,0.238,0.19,UNMAPPED,,0,,,
1524,SAPU,6,false,21,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU,,0,0.0,0.048,0.0,0.0,0.048,0.0,0.0,0.048,EXACT,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Sapu,8,Bahan bulu sikat | Kekakuan bulu sikat | Warna | Bahan pegangan | Bahan | Pola | Ruang yang cocok | Jenis penggunaan,False,exact-raw
1544,KERANJANG & TEMPAT SAMPAH,6,false,21,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > KERANJANG & TEMPAT SAMPAH,,0,0.095,0.0,0.048,0.0,0.0,0.0,0.0,0.048,EXACT,Rumah & Taman > Perlengkapan Rumah Tangga > Penampungan Limbah > Tempat Sampah & Keranjang Sampah,10,Warna | Jenis tutup | Bahan | Jenis pemasangan | Jumlah kompartemen | Mekanisme pembukaan | Pola | Bentuk | Lokasi yang cocok | Ruang yang cocok,True,exact-raw
1585,KAIN LAP TANGAN,7,true,21,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > KAIN UNTUK LAP & PEL > KAIN LAP TANGAN,model_code,1,0.048,0.095,0.143,0.0,0.0,0.0,0.0,0.333,UNMAPPED,,0,,,
1595,SAPU LIDI,7,true,21,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU > SAPU LIDI,colour|model_code,2,0.0,0.0,0.333,0.048,0.19,0.0,0.048,0.333,UNMAPPED,,0,,,
1838,CABAI BUBUK,4,true,21,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > CABAI BUBUK,flavour|net_content,2,0.905,0.0,0.048,0.238,0.0,0.0,0.0,0.048,UNMAPPED,,0,,,
1851,SAOS CABAI KEMASAN POUCH,6,true,21,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL > SAOS CABAI > SAOS CABAI KEMASAN POUCH,net_content,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,UNMAPPED,,0,,,
1876,TESPEN,3,true,21,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > TESPEN,model_code,1,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.286,UNMAPPED,,0,,,
1880,KUNCI Y,4,true,21,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > KUNCI > KUNCI Y,colour|garment_size,2,0.0,0.0,0.571,0.0,0.0,0.286,0.0,0.0,UNMAPPED,,0,,,
169,SIKAT KAWAT (WIRE BRUSH),3,true,20,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > SIKAT KAWAT (WIRE BRUSH),colour,1,0.0,0.15,0.45,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
197,SEPATU BOOT SAFETY,3,true,20,Perbaikan Rumah > PERLENGKAPAN PERBAIKAN RUMAH > SEPATU BOOT SAFETY,colour,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
262,KETEL AIR LISTRIK,3,true,20,Elektronik > ALAT ELEKTRONIK DAPUR > KETEL AIR LISTRIK,material|model_code,2,0.15,0.0,0.0,0.0,0.25,0.15,0.0,0.4,FUZZY,Rumah & Taman > Dapur & Ruang Makan > Peralatan Dapur > Ketel Listrik,7,Warna | Fitur ketel listrik | Kelas efisiensi energi | Bahan | Pola | Sumber listrik | Kontrol suhu,False,fuzzy-raw
320,BUKU NOTA,3,true,20,Alat dan Buku Tulis > BUKU TULIS > BUKU NOTA,,0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
646,TAUCHO,4,true,20,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > TAUCHO,net_content,1,1.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
880,SPRAY RAMBUT,4,true,20,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN RAMBUT > SPRAY RAMBUT,colour|net_content,2,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Rambut > Produk Penataan Rambut > Spray Rambut,15,Kelompok usia | Jenis pemakaian | Efek kondisioner | Bahan penyusun | Keharuman | Finis perawatan rambut | Item perawatan rambut yang disertakan | Manfaat penataan rambut | Jenis rambut | Tingkat ketahanan | Bahan | Sertifikasi & standar produk | Bentuk produk | Cocok untuk jenis rambut | Jenis kelamin sasaran,False,exact-raw
937,ANTI NYAMUK BAKAR,4,false,20,Perawatan Diri & Rumah Tangga > Rumah Tangga > ANTI HAMA & SERANGGA > ANTI NYAMUK BAKAR,net_content|pack_count|scent,3,0.35,1.0,0.0,0.0,0.0,0.0,0.5,0.0,UNMAPPED,,0,,,
999,SPION MOTOR,4,true,20,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Motor > SUKU CADANG MOTOR > SPION MOTOR",colour,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1022,PITA ORGANZA,4,true,20,"Hobi, Ibadah, dan Olahraga > MENJAHIT > PITA > PITA ORGANZA",colour,1,0.0,0.0,0.85,0.1,0.0,0.0,0.0,0.0,EXACT,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Bahan Seni & Kerajinan > Hiasan & Trim > Pita & Trim > Pita Organza,6,Warna | Jenis proyek kerajinan | Bahan hiasan/trim | Tingkat transparansi pita organza | Pola | Jenis lapisan belakang pita/trim,False,exact-raw
