id,name,name_en,depth,numchild,is_leaf,full_code,code,is_public,ancestors_are_public,path,parent_id,parent_name,ancestor_names,full_path_name,products,products_active,products_subtree
551,PERMEN JELLY,,4,0,true,A001-04-05-04,04,true,true,0001000500050004,89,PERMEN MARSHMALLOW DAN LAIN LAIN,Makanan dan Minuman > MAKANAN KECIL  > PERMEN MARSHMALLOW DAN LAIN LAIN,Makanan dan Minuman > MAKANAN KECIL  > PERMEN MARSHMALLOW DAN LAIN LAIN > PERMEN JELLY,84,63,84
552,PERMEN KARET,,4,0,true,A001-04-05-05,05,true,true,0001000500050005,89,PERMEN MARSHMALLOW DAN LAIN LAIN,Makanan dan Minuman > MAKANAN KECIL  > PERMEN MARSHMALLOW DAN LAIN LAIN,Makanan dan Minuman > MAKANAN KECIL  > PERMEN MARSHMALLOW DAN LAIN LAIN > PERMEN KARET,27,15,27
553,PERMEN PENYEGAR NAFAS,,4,0,true,A001-04-05-06,06,true,true,0001000500050006,89,PERMEN MARSHMALLOW DAN LAIN LAIN,Makanan dan Minuman > MAKANAN KECIL  > PERMEN MARSHMALLOW DAN LAIN LAIN,Makanan dan Minuman > MAKANAN KECIL  > PERMEN MARSHMALLOW DAN LAIN LAIN > PERMEN PENYEGAR NAFAS,104,86,104
90,BINGKISAN SNACK,,3,0,true,A001-04-06,06,true,true,000100050006,14,MAKANAN KECIL ,Makanan dan Minuman > MAKANAN KECIL ,Makanan dan Minuman > MAKANAN KECIL  > BINGKISAN SNACK,16,2,16
544,PUDDING & JELLY,,3,0,true,A001-04-07,07,true,true,000100050007,14,MAKANAN KECIL ,Makanan dan Minuman > MAKANAN KECIL ,Makanan dan Minuman > MAKANAN KECIL  > PUDDING & JELLY,110,56,110
15,MAKANAN & BAHAN MAKANAN,,2,16,false,A001-05,05,true,true,00010006,1,Makanan dan Minuman,Makanan dan Minuman,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,7,6,5308
91,BAHAN KUE,,3,6,false,A001-05-01,01,true,true,000100060001,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE,14,0,276
554,TEPUNG KUE INSTANT,,4,0,true,A001-05-01-01,01,true,true,0001000600010001,91,BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > TEPUNG KUE INSTANT,36,27,36
555,BAHAN PEWARNA DAN PERISA KUE,,4,0,true,A001-05-01-02,02,true,true,0001000600010002,91,BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > BAHAN PEWARNA DAN PERISA KUE,58,35,58
556,PENGEMBANG KUE,,4,0,true,A001-05-01-03,03,true,true,0001000600010003,91,BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > PENGEMBANG KUE,11,9,11
557,BUBUK PUDDING/JELLY/AGAR-AGAR DAN VLA,,4,0,true,A001-05-01-04,04,true,true,0001000600010004,91,BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > BUBUK PUDDING/JELLY/AGAR-AGAR DAN VLA,124,90,124
558,RAGI,,4,0,true,A001-05-01-05,05,true,true,0001000600010005,91,BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > RAGI,9,4,9
1816,TEPUNG WHIPPED CREAM,,4,0,true,A001-05-01-07,07,true,true,0001000600010007,91,BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > TEPUNG WHIPPED CREAM,7,6,7
559,BAHAN KUE LAINNYA,,4,0,true,A001-05-01-99,99,true,true,0001000600010008,91,BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > BAHAN KUE LAINNYA,17,1,17
92,BERAS,,3,6,false,A001-05-02,02,true,true,000100060002,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS,9,5,124
560,BERAS CAMPUR,,4,0,true,A001-05-02-01,01,true,true,0001000600020001,92,BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS CAMPUR,13,12,13
561,BERAS COKLAT,,4,0,true,A001-05-02-02,02,true,true,0001000600020002,92,BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS COKLAT,2,2,2
562,BERAS HITAM,,4,0,true,A001-05-02-03,03,true,true,0001000600020003,92,BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS HITAM,6,3,6
563,BERAS MERAH,,4,0,true,A001-05-02-04,04,true,true,0001000600020004,92,BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS MERAH,13,8,13
564,BERAS PUTIH,,4,0,true,A001-05-02-05,05,true,true,0001000600020005,92,BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS PUTIH,76,43,76
1836,BERAS PORANG,,4,0,true,A001-05-02-06,06,true,true,0001000600020006,92,BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS PORANG,5,5,5
93,BUMBU DAPUR,,3,9,false,A001-05-03,03,true,true,000100060003,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,148,59,856
565,BUMBU MASAK INSTAN,,4,0,true,A001-05-03-01,01,true,true,0001000600030001,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > BUMBU MASAK INSTAN,269,196,269
566,BUMBU PENYEDAP,,4,0,true,A001-05-03-02,02,true,true,0001000600030002,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > BUMBU PENYEDAP,111,91,111
567,GARAM,,4,0,true,A001-05-03-03,03,true,true,0001000600030003,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > GARAM,31,22,31
568,BUMBU REMPAH,,4,0,true,A001-05-03-04,04,true,true,0001000600030004,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > BUMBU REMPAH,127,116,127
569,BAWANG GORENG,,4,0,true,A001-05-03-05,05,true,true,0001000600030005,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > BAWANG GORENG,12,8,12
570,SANTAN,,4,0,true,A001-05-03-06,06,true,true,0001000600030006,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > SANTAN,21,16,21
571,BUMBU DAPUR LAINNYA,,4,0,true,A001-05-03-99,99,true,true,0001000600030007,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > BUMBU DAPUR LAINNYA,62,32,62
1837,TEPUNG BUMBU INSTAN,,4,0,true,A001-05-03-07,07,true,true,0001000600030008,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > TEPUNG BUMBU INSTAN,54,41,54
1838,CABAI BUBUK,,4,0,true,A001-05-03-08,08,true,true,0001000600030009,93,BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > CABAI BUBUK,21,14,21
94,ES KRIM & LAINNYA,,3,3,false,A001-05-04,04,true,true,000100060004,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA,0,0,247
572,CONE ES KRIM,,4,0,true,A001-05-04-01,01,true,true,0001000600040001,94,ES KRIM & LAINNYA,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA > CONE ES KRIM,0,0,0
573,ES KRIM,,4,0,true,A001-05-04-02,02,true,true,0001000600040002,94,ES KRIM & LAINNYA,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA > ES KRIM,233,221,233
1815,TEPUNG ES KRIM,,5,0,true,A001-05-04-03,03,true,true,0001000600040003,,,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA > TEPUNG ES KRIM,14,7,14
95,GULA & PEMANIS,,3,8,false,A001-05-05,05,true,true,000100060005,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,6,0,103
574,GULA PASIR,,4,0,true,A001-05-05-01,01,true,true,0001000600050001,95,GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA PASIR,25,22,25
575,GULA MERAH,,4,0,true,A001-05-05-02,02,true,true,0001000600050002,95,GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA MERAH,7,4,7
576,GULA AREN,,4,0,true,A001-05-05-03,03,true,true,0001000600050003,95,GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA AREN,30,18,30
577,GULA TEPUNG,,4,0,true,A001-05-05-04,04,true,true,0001000600050004,95,GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA TEPUNG,7,5,7
578,GULA JAWA,,4,0,true,A001-05-05-05,05,true,true,0001000600050005,95,GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA JAWA,0,0,0
579,GULA BATU,,4,0,true,A001-05-05-06,06,true,true,0001000600050006,95,GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA BATU,8,6,8
580,GULA CAIR,,4,0,true,A001-05-05-07,07,true,true,0001000600050007,95,GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA CAIR,4,3,4
581,PEMANIS & PENGGANTI GULA,,4,0,true,A001-05-05-08,08,true,true,0001000600050008,95,GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > PEMANIS & PENGGANTI GULA,16,11,16
96,MADU,,3,0,true,A001-05-06,06,true,true,000100060006,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MADU,120,74,120
97,MAKANAN BEKU,,3,16,false,A001-05-07,07,true,true,000100060007,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,11,7,592
582,ADONAN BEKU,,4,0,true,A001-05-07-01,01,true,true,0001000600070001,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > ADONAN BEKU,0,0,0
583,ANEKA DIMSUM BEKU,,4,0,true,A001-05-07-02,02,true,true,0001000600070002,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > ANEKA DIMSUM BEKU,11,8,11
584,BAKSO BEKU,,4,0,true,A001-05-07-03,03,true,true,0001000600070003,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > BAKSO BEKU,58,39,58
585,DAGING AYAM BEKU,,4,0,true,A001-05-07-04,04,true,true,0001000600070004,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > DAGING AYAM BEKU,56,43,56
586,DAGING SAPI BEKU,,4,0,true,A001-05-07-05,05,true,true,0001000600070005,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > DAGING SAPI BEKU,24,15,24
587,GYOZA / PANGSIT BEKU,,4,0,true,A001-05-07-06,06,true,true,0001000600070006,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > GYOZA / PANGSIT BEKU,5,5,5
588,IKAN & SEAFOOD BEKU,,4,0,true,A001-05-07-07,07,true,true,0001000600070007,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > IKAN & SEAFOOD BEKU,40,20,40
589,KENTANG BEKU,,4,0,true,A001-05-07-08,08,true,true,0001000600070008,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > KENTANG BEKU,27,25,27
590,MANTAU BEKU,,4,0,true,A001-05-07-09,09,true,true,0001000600070009,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > MANTAU BEKU,11,10,11
591,NUGGET BEKU,,4,0,true,A001-05-07-10,10,true,true,000100060007000A,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > NUGGET BEKU,127,91,127
592,PANCAKE BEKU,,4,0,true,A001-05-07-11,11,true,true,000100060007000B,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > PANCAKE BEKU,1,1,1
593,PIZZA BEKU,,4,0,true,A001-05-07-12,12,true,true,000100060007000C,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > PIZZA BEKU,1,1,1
594,ROTI CANAI / PRATA BEKU,,4,0,true,A001-05-07-13,13,true,true,000100060007000D,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > ROTI CANAI / PRATA BEKU,7,6,7
595,SAYURAN BEKU,,4,0,true,A001-05-07-14,14,true,true,000100060007000E,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > SAYURAN BEKU,8,7,8
596,SOSIS BEKU,,4,0,true,A001-05-07-15,15,true,true,000100060007000F,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > SOSIS BEKU,121,83,121
597,MAKANAN BEKU LAINNYA,,4,0,true,A001-05-07-99,99,true,true,000100060007000G,97,MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > MAKANAN BEKU LAINNYA,84,71,84
98,MAKANAN DALAM KEMASAN & KALENG,,3,12,false,A001-05-08,08,true,true,000100060008,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,5,1,599
598,ABON,,4,0,true,A001-05-08-01,01,true,true,0001000600080001,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > ABON,50,38,50
599,BAHAN MAKANAN KERING LAINNYA,,4,0,true,A001-05-08-02,02,true,true,0001000600080002,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > BAHAN MAKANAN KERING LAINNYA,8,6,8
600,BUAH DALAM KEMASAN,,4,0,true,A001-05-08-03,03,true,true,0001000600080003,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > BUAH DALAM KEMASAN,28,16,28
601,BIJI BIJIAN DAN KACANG MENTAH,,4,0,true,A001-05-08-04,04,true,true,0001000600080004,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > BIJI BIJIAN DAN KACANG MENTAH,16,11,16
602,IKAN DALAM KEMASAN PACK,,4,0,true,A001-05-08-05,05,true,true,0001000600080005,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > IKAN DALAM KEMASAN PACK,27,22,27
603,KERUPUK ,,4,2,false,A001-05-08-06,06,true,true,0001000600080006,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > KERUPUK ,9,8,140
1333,KERUPUK MENTAH DALAM KEMASAN,,5,0,true,A001-05-08-06-01,01,true,true,00010006000800060001,603,KERUPUK ,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > KERUPUK ,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > KERUPUK  > KERUPUK MENTAH DALAM KEMASAN,65,40,65
1334,KERUPUK SIAP MAKAN,,5,0,true,A001-05-08-06-02,02,true,true,00010006000800060002,603,KERUPUK ,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > KERUPUK ,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > KERUPUK  > KERUPUK SIAP MAKAN,66,53,66
604,KORNET,,4,0,true,A001-05-08-07,07,true,true,0001000600080007,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > KORNET,37,27,37
605,MAKANAN SIAP SAJI,,4,5,false,A001-05-08-08,08,true,true,0001000600080008,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI,34,23,88
1335,NASI SIAP SAJI,,5,0,true,A001-05-08-08-01,01,true,true,00010006000800080001,605,MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI > NASI SIAP SAJI,2,0,2
1336,BUBUR SIAP SAJI,,5,0,true,A001-05-08-08-02,02,true,true,00010006000800080002,605,MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI > BUBUR SIAP SAJI,11,9,11
1337,SEBLAK SIAP SAJI,,5,0,true,A001-05-08-08-03,03,true,true,00010006000800080003,605,MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI > SEBLAK SIAP SAJI,6,2,6
1338,SUP SAJI,,5,0,true,A001-05-08-08-04,04,true,true,00010006000800080004,605,MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI > SUP SAJI,16,10,16
1339,MAKANAN SIAP SAJI LAINNYA,,5,0,true,A001-05-08-08-99,99,true,true,00010006000800080005,605,MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI > MAKANAN SIAP SAJI LAINNYA,19,9,19
606,MUTIARA SAGU / PACAR CINA,,4,0,true,A001-05-08-09,09,true,true,0001000600080009,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MUTIARA SAGU / PACAR CINA,6,5,6
607,IKAN DALAM KEMASAN KALENG,,4,0,true,A001-05-08-10,10,true,true,000100060008000A,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > IKAN DALAM KEMASAN KALENG,119,77,119
608,SAYUR DALAM KEMASAN,,4,0,true,A001-05-08-11,11,true,true,000100060008000B,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > SAYUR DALAM KEMASAN,21,16,21
609,SOSIS SIAP MAKAN,,4,0,true,A001-05-08-12,12,true,true,000100060008000C,98,MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > SOSIS SIAP MAKAN,54,46,54
99,"MIE, BIHUN, KWETIAU INSTAN",,3,6,false,A001-05-09,09,true,true,000100060009,15,MAKANAN & BAHAN MAKANAN,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,"Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE, BIHUN, KWETIAU INSTAN",16,2,439
610,BIHUN INSTAN BUNGKUS,,4,0,true,A001-05-09-01,01,true,true,0001000600090001,99,"MIE, BIHUN, KWETIAU INSTAN","Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE, BIHUN, KWETIAU INSTAN","Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE, BIHUN, KWETIAU INSTAN > BIHUN INSTAN BUNGKUS",24,18,24
611,KWETIAU INSTAN BUNGKUS,,4,0,true,A001-05-09-02,02,true,true,0001000600090002,99,"MIE, BIHUN, KWETIAU INSTAN","Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE, BIHUN, KWETIAU INSTAN","Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE, BIHUN, KWETIAU INSTAN > KWETIAU INSTAN BUNGKUS",3,3,3
